interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
529,1,0,1,0,0,0,0,189,20,0,189,0
530,2,1,0,1,0,0,0,189,20,0,189,0
531,1,0,0,1,0,0,0,189,20,0,189,0
532,1,0,0,1,0,0,0,189,20,0,189,0
533,2,0,1,1,0,0,0,189,20,0,189,0
534,2,1,0,1,0,0,0,189,20,0,189,0
535,2,0,1,1,0,0,0,189,20,0,189,0
536,1,0,0,1,0,0,0,190,20,1,190,0
537,1,0,1,0,0,0,0,190,20,0,190,0
538,1,0,1,0,0,0,0,190,20,0,190,0
539,1,0,0,1,0,0,0,190,20,0,190,0
540,1,0,0,1,0,0,1,190,20,0,190,0
541,1,0,1,0,0,0,0,190,20,0,190,0
542,1,0,0,1,0,0,0,190,20,0,190,0
543,2,0,0,2,0,0,0,190,20,0,190,0
544,1,0,0,1,0,0,0,190,20,0,190,0
545,2,0,1,1,0,0,0,190,20,0,190,0
546,2,0,1,1,0,0,0,190,20,0,190,0
547,2,0,0,2,0,0,0,190,20,0,190,0
548,2,0,1,1,0,0,0,190,20,0,190,0
549,2,0,0,2,0,0,0,190,20,0,190,0
550,1,0,0,1,0,0,0,190,20,0,190,0
551,2,0,1,1,0,0,0,190,20,0,190,0
552,2,0,0,2,0,0,0,191,20,1,191,0
553,2,0,0,2,0,0,0,191,20,0,191,0
554,2,0,1,1,0,0,0,191,20,0,191,0
555,4,0,1,3,0,0,0,172,39,0,191,0
556,2,0,1,1,0,0,0,172,40,1,171,0
557,1,0,0,1,0,0,0,171,41,0,171,0
558,2,0,1,1,0,0,0,171,41,0,171,0
559,1,0,0,1,0,0,0,171,41,0,171,0
560,106,0,0,2,96,7,0,171,5,0,170,0
561,2,0,1,1,0,0,0,171,5,0,170,0
562,2,0,1,1,0,0,0,170,6,0,170,0
563,2,0,1,1,0,0,0,170,6,0,170,0
564,2,0,1,1,0,0,0,170,6,0,170,0
565,2,1,0,1,0,0,0,170,6,0,170,0
566,1,0,0,1,0,0,0,170,6,0,170,0
567,1,0,0,1,0,0,0,170,6,0,170,0
568,2,0,0,1,0,0,0,170,6,0,170,0
569,1,0,0,1,0,0,0,170,6,0,170,0
570,1,0,0,1,0,0,0,170,6,0,170,0
571,2,0,1,1,0,0,0,170,6,0,170,0
572,2,0,0,2,0,0,0,170,6,0,170,0
573,2,0,1,1,0,0,0,170,6,0,170,0
574,2,0,1,1,0,0,0,170,6,0,170,0
575,2,0,0,2,0,0,0,170,6,0,170,0
576,2,0,0,2,0,0,0,169,7,0,169,0
577,2,0,1,1,0,0,0,169,7,0,169,0
578,1,0,0,1,0,0,1,167,9,0,167,0
579,2,0,1,1,0,0,0,165,11,0,167,0
580,2,0,1,1,0,0,0,165,11,0,165,0
581,1,0,0,1,0,0,1,165,11,0,165,0
582,2,0,1,1,0,0,0,165,11,0,165,0
583,2,0,1,1,0,0,0,165,11,0,165,0
584,2,0,1,1,0,0,0,165,11,0,165,0
585,1,0,0,1,0,0,0,165,11,0,165,0
586,1,0,0,1,0,0,0,163,13,0,163,0
587,2,0,1,1,0,0,0,163,13,0,163,0
588,1,0,0,1,0,0,1,161,15,0,161,0
589,2,0,1,1,0,0,0,161,15,0,161,0
590,2,1,0,1,0,0,0,161,15,0,161,0
591,1,0,0,1,0,0,0,161,15,0,161,0
592,2,0,1,1,0,0,0,161,15,0,161,0
593,1,0,0,1,0,0,0,161,15,0,161,0
594,2,0,1,1,0,0,0,161,15,0,161,0
595,1,0,0,1,0,0,0,161,15,0,161,0
596,1,0,0,1,0,0,0,161,15,0,160,0
597,1,0,0,1,0,0,0,161,15,0,160,0
598,2,0,1,1,0,0,0,160,16,0,160,0
599,2,0,1,1,0,0,0,162,16,2,148,0
600,82,0,1,2,71,8,0,151,5,3,151,0
601,2,0,1,1,0,0,0,150,6,0,151,0
602,2,0,0,2,0,0,0,147,9,0,147,0
603,2,1,0,1,0,0,0,145,11,0,147,0
604,2,0,1,1,0,0,0,142,14,0,142,0
605,2,0,1,1,0,0,0,141,15,0,142,0
606,1,0,0,1,0,0,0,140,16,0,140,0
607,1,0,0,1,0,0,0,140,16,0,140,0
608,1,0,1,0,0,0,0,140,16,0,140,0
609,2,0,1,1,0,0,0,140,16,0,140,0
610,1,0,1,0,0,0,0,140,16,0,140,0
611,1,0,0,1,0,0,0,140,16,0,140,0
612,1,0,1,0,0,0,0,140,16,0,140,0
613,1,0,0,1,0,0,0,140,16,0,140,0
614,1,0,0,1,0,0,0,140,16,0,140,0
615,1,0,0,1,0,0,0,140,16,0,140,0
616,2,1,0,1,0,0,0,134,27,5,134,0
617,2,0,0,2,0,0,0,120,41,0,134,0
618,1,0,0,1,0,0,0,120,41,0,120,0
619,2,0,1,1,0,0,0,119,42,0,120,0
620,1,0,1,0,0,0,0,119,42,0,118,0
621,1,0,0,1,0,0,0,118,43,0,118,0
622,1,0,0,1,0,0,0,118,43,0,118,0
623,2,0,1,1,0,0,0,118,43,0,118,0
624,1,0,0,1,0,0,0,118,43,0,118,0
625,1,0,0,1,0,0,0,118,43,0,118,0
626,1,0,1,0,0,0,0,120,45,4,120,0
627,1,0,0,1,0,0,0,120,45,0,120,0
628,2,0,1,1,0,0,0,120,45,0,120,0
629,1,0,0,1,0,0,1,120,45,0,120,0
630,1,0,0,1,0,0,0,119,46,0,119,0
631,2,1,0,1,0,0,0,119,46,0,119,0
632,1,0,0,1,0,0,1,119,46,0,119,0
633,1,0,0,1,0,0,0,119,46,0,119,0
634,1,0,1,0,0,0,0,119,46,0,119,0
635,1,0,0,1,0,0,0,120,46,2,120,0
636,1,0,0,1,0,0,0,120,46,0,120,0
637,1,0,0,1,0,0,0,120,46,0,120,0
638,2,0,1,1,0,0,0,120,46,0,120,0
639,1,0,0,1,0,0,0,120,46,0,120,0
640,124,0,0,1,117,6,0,119,3,0,120,0
641,1,0,0,1,0,0,0,119,3,0,119,0
642,1,0,0,1,0,0,0,121,3,2,121,0
643,1,0,0,1,0,0,0,121,3,0,121,0
644,1,0,0,1,0,0,1,121,3,0,121,0
645,1,0,0,1,0,0,0,121,3,0,121,0
646,1,0,0,1,0,0,0,121,3,0,121,0
647,1,0,1,0,0,0,0,121,3,0,121,0
648,1,0,0,1,0,0,1,121,3,0,119,0
649,1,0,0,1,0,0,0,118,6,0,119,0
650,1,0,1,0,0,0,0,118,6,0,118,0
651,1,0,1,0,0,0,0,118,6,0,118,0
652,1,0,0,1,0,0,0,118,6,0,118,0
653,1,0,0,1,0,0,0,118,6,0,118,0
654,1,0,0,1,0,0,0,118,6,0,118,0
655,1,0,0,1,0,0,0,118,6,0,118,0
656,1,0,0,1,0,0,1,117,7,0,115,0
657,1,0,0,1,0,0,0,117,7,0,115,0
658,1,0,0,1,0,0,0,111,13,0,111,0
659,1,0,1,0,0,0,0,111,13,0,111,0
660,2,1,0,1,0,0,0,111,13,0,111,0
661,1,0,0,1,0,0,0,111,13,0,111,0
662,1,0,0,1,0,0,0,111,13,0,111,0
663,1,0,1,0,0,0,0,111,13,0,111,0
664,0,0,0,0,0,0,1,111,13,0,111,0
665,1,0,1,0,0,0,0,111,13,0,111,0
666,1,0,1,0,0,0,0,111,13,0,111,0
667,1,0,1,0,0,0,0,111,13,0,111,0
668,2,0,1,1,0,0,0,111,13,0,111,0
669,1,0,0,1,0,0,0,111,13,0,111,0
670,1,0,1,0,0,0,0,111,13,0,111,0
671,1,0,0,1,0,0,0,111,13,0,111,0
672,1,0,0,1,0,0,0,111,13,0,111,0
673,0,0,0,0,0,0,1,111,13,0,111,0
674,1,0,0,1,0,0,0,111,13,0,111,0
675,1,0,0,1,0,0,0,110,14,0,111,0
676,1,0,1,0,0,0,0,111,14,2,111,0
677,1,0,1,0,0,0,0,111,14,0,111,0
678,1,0,0,1,0,0,0,111,14,0,111,0
679,1,0,0,1,0,0,0,111,14,0,111,0
680,25,0,0,0,19,5,0,111,2,0,111,0
681,1,0,1,0,0,0,0,111,2,0,111,0
682,0,0,0,0,0,0,1,111,2,0,111,0
683,1,0,0,1,0,0,0,111,2,0,111,0
684,1,0,1,0,0,0,0,109,4,0,109,0
685,1,0,1,0,0,0,0,109,4,0,109,0
686,1,0,0,1,0,0,0,109,4,0,109,0
687,1,0,0,1,0,0,0,109,4,0,109,0
688,0,0,0,0,0,0,0,109,4,0,109,0
689,2,0,1,1,0,0,0,109,4,0,109,0
690,1,0,1,0,0,0,0,109,4,0,109,0
691,0,0,0,0,0,0,1,109,4,0,109,0
692,0,0,0,0,0,0,0,109,4,0,109,0
693,1,0,0,1,0,0,0,109,4,0,109,0
694,0,0,0,0,0,0,1,108,5,0,108,0
695,1,0,0,1,0,0,0,108,5,0,108,0
696,1,0,1,0,0,0,0,109,5,1,109,0
697,0,0,0,0,0,0,1,109,5,0,109,0
698,1,0,0,1,0,0,0,111,5,2,109,0
699,1,0,1,0,0,0,0,109,7,0,109,0
700,0,0,0,0,0,0,0,113,11,10,113,0
701,1,0,0,1,0,0,0,113,11,0,113,0
702,1,0,1,0,0,0,0,113,11,0,113,0
703,1,1,0,0,0,0,0,113,11,0,113,0
704,1,0,0,1,0,0,0,113,11,0,113,0
705,1,0,1,0,0,0,0,113,11,0,113,0
706,1,0,1,0,0,0,0,113,11,0,113,0
707,1,0,0,1,0,0,0,113,11,0,113,0
708,1,0,0,1,0,0,1,113,11,0,113,0
709,2,0,1,1,0,0,0,113,11,0,113,0
710,1,0,1,0,0,0,0,113,11,0,113,0
711,1,0,1,0,0,0,0,113,11,0,113,0
712,1,0,1,0,0,0,0,113,11,0,113,0
713,1,1,0,0,0,0,0,113,11,0,113,0
714,1,0,1,0,0,0,0,113,11,0,113,0
715,1,0,1,0,0,0,0,113,11,0,113,0
716,1,0,0,1,0,0,1,113,11,0,112,0
717,1,0,0,1,0,0,0,113,11,0,112,0
718,1,0,1,0,0,0,0,112,12,0,112,0
719,1,0,0,1,0,0,1,113,12,1,113,0
720,26,0,0,1,19,5,0,113,1,0,113,0
721,1,0,0,1,0,0,0,113,1,0,113,0
722,1,0,0,1,0,0,0,113,1,0,113,0
723,1,0,0,1,0,0,0,113,1,0,113,0
724,2,0,1,1,0,0,0,113,1,0,113,0
725,1,0,0,1,0,0,0,113,1,0,113,0
726,1,0,0,1,0,0,0,113,1,0,113,0
727,1,0,0,1,0,0,0,113,1,0,113,0
728,2,0,1,1,0,0,0,113,1,0,113,0
729,1,0,0,1,0,0,0,113,1,0,113,0
730,2,0,1,1,0,0,0,113,1,0,113,0
731,1,0,0,1,0,0,0,113,1,0,113,0
732,1,0,0,1,0,0,0,113,1,0,113,0
733,1,0,0,1,0,0,0,113,1,0,113,0
734,2,1,0,1,0,0,0,113,1,0,113,0
735,1,0,0,1,0,0,0,113,1,0,112,0
736,1,0,0,1,0,0,0,112,2,0,112,0
737,1,0,0,1,0,0,1,112,2,0,112,0
738,2,0,1,1,0,0,0,112,2,0,112,0
739,1,0,0,1,0,0,0,111,3,0,109,0
740,1,0,0,1,0,0,0,109,5,0,109,0
741,1,0,0,1,0,0,0,109,5,0,105,0
742,1,0,0,1,0,0,0,105,9,0,105,0
743,1,0,0,1,0,0,0,105,9,0,105,0
744,1,0,0,1,0,0,1,105,9,0,105,0
745,1,0,0,1,0,0,0,105,9,0,105,0
746,1,0,0,1,0,0,1,105,9,0,105,0
747,1,0,0,1,0,0,0,105,9,0,105,0
748,1,0,0,1,0,0,0,105,9,0,105,0
749,2,1,0,1,0,0,0,105,9,0,105,0
750,1,0,0,1,0,0,0,106,11,3,106,0
751,1,0,0,1,0,0,0,107,11,1,107,0
752,1,0,0,1,0,0,0,107,11,0,107,0
753,1,0,0,1,0,0,0,107,11,0,107,0
754,1,0,0,1,0,0,0,107,11,0,107,0
755,1,0,0,1,0,0,1,107,11,0,107,0
756,2,0,1,1,0,0,0,107,11,0,107,0
757,1,0,0,1,0,0,0,107,11,0,107,0
758,1,0,0,1,0,0,1,107,11,0,107,0
759,1,0,0,1,0,0,1,106,12,0,106,0
760,24,0,0,1,17,6,0,106,2,0,106,0
761,1,0,0,1,0,0,0,106,2,0,106,0
762,1,0,0,1,0,0,0,106,2,0,106,0
763,1,0,0,1,0,0,0,106,2,0,106,0
764,1,0,0,1,0,0,0,106,2,0,106,0
765,1,0,0,1,0,0,0,106,2,0,106,0
766,1,0,0,1,0,0,0,106,2,0,106,0
767,1,0,0,1,0,0,0,106,2,0,106,0
768,1,0,1,0,0,0,0,106,2,0,106,0
769,1,0,0,1,0,0,0,106,2,0,106,0
770,1,0,1,0,0,0,0,106,2,0,106,0
771,1,0,1,0,0,0,0,106,2,0,106,0
772,1,0,0,1,0,0,0,106,2,0,106,0
773,1,0,0,1,0,0,1,106,2,0,106,0
774,1,0,0,1,0,0,1,106,2,0,106,0
775,2,0,1,1,0,0,0,105,3,0,105,0
776,1,0,1,0,0,0,0,106,3,1,106,0
777,1,0,1,0,0,0,0,106,3,0,106,0
778,1,0,0,1,0,0,0,106,3,0,106,0
779,1,0,0,1,0,0,0,106,3,0,106,0
780,1,0,1,0,0,0,0,106,3,0,106,0
781,2,1,0,1,0,0,0,107,3,1,107,0
782,1,0,0,1,0,0,0,107,3,0,107,0
783,1,0,1,0,0,0,0,107,3,0,107,0
784,1,0,0,1,0,0,0,107,3,0,107,0
785,1,0,0,1,0,0,0,107,3,0,107,0
786,1,0,1,0,0,0,0,107,3,0,107,0
787,1,0,0,1,0,0,0,107,3,0,107,0
788,1,0,0,1,0,0,0,107,3,0,107,0
789,1,0,1,0,0,0,0,109,3,2,109,0
790,1,0,0,1,0,0,0,109,3,0,109,0
791,1,0,0,1,0,0,0,108,4,0,108,0
792,1,1,0,0,0,0,0,108,4,0,108,0
793,1,0,0,1,0,0,0,107,5,0,107,0
794,1,0,1,0,0,0,0,107,5,0,107,0
795,1,0,1,0,0,0,0,108,5,2,108,0
796,1,0,0,1,0,0,0,108,5,0,108,0
797,1,0,0,1,0,0,0,108,5,0,108,0
798,2,0,0,2,0,0,0,108,5,0,108,0
799,1,0,0,1,0,0,1,108,5,0,106,0
800,19,0,0,1,13,5,0,106,3,0,106,0
801,1,0,0,1,0,0,1,104,5,0,104,0
802,1,0,0,1,0,0,0,104,5,0,104,0
803,1,0,0,1,0,0,0,103,6,0,103,0
804,1,0,1,0,0,0,0,103,6,0,103,0
805,1,0,0,1,0,0,0,103,6,0,103,0
806,1,0,1,0,0,0,0,103,6,0,103,0
807,1,0,1,0,0,0,0,103,6,0,103,0
808,1,0,1,0,0,0,0,103,6,0,103,0
809,1,0,0,1,0,0,1,103,6,0,101,0
810,1,0,1,0,0,0,0,101,8,0,101,0
811,2,0,1,1,0,0,0,101,8,0,101,0
812,1,0,0,1,0,0,0,101,8,0,101,0
813,1,0,0,1,0,0,0,101,8,0,101,0
814,2,1,0,1,0,0,0,101,8,0,101,0
815,1,0,0,1,0,0,0,101,8,0,100,0
816,1,0,1,0,0,0,0,100,9,0,100,0
817,1,0,0,1,0,0,0,100,9,0,100,0
818,2,0,1,1,0,0,0,100,9,0,100,0
819,1,0,0,1,0,0,0,100,9,0,100,0
820,1,0,0,1,0,0,0,100,9,0,100,0
821,1,0,0,1,0,0,0,99,10,0,99,0
822,1,0,1,0,0,0,0,99,10,0,99,0
823,1,0,0,1,0,0,0,99,10,0,99,0
824,1,0,0,1,0,0,0,99,10,0,99,0
825,0,0,0,0,0,0,1,99,10,0,97,0
826,1,0,1,0,0,0,0,97,12,0,97,0
827,0,0,0,0,0,0,0,97,12,0,97,0
828,1,0,1,0,0,0,0,97,12,0,97,0
829,1,0,0,1,0,0,0,95,14,0,95,0
830,1,0,0,1,0,0,0,95,14,0,95,0
831,1,0,1,0,0,0,0,95,14,0,95,0
832,1,0,1,0,0,0,0,95,14,0,95,0
833,1,0,0,1,0,0,0,95,14,0,95,0
834,1,0,0,1,0,0,0,95,14,0,95,0
835,1,0,0,1,0,0,0,95,14,0,94,0
836,1,0,0,1,0,0,0,95,14,0,94,0
837,0,0,0,0,0,0,0,94,15,0,94,0
838,1,0,1,0,0,0,0,94,15,0,94,0
839,1,0,0,1,0,0,0,91,18,0,91,0
840,48,0,0,1,41,6,0,91,2,0,91,0
841,1,0,1,0,0,0,0,91,2,0,91,0
842,1,0,1,0,0,0,0,91,2,0,91,0
843,1,0,0,1,0,0,0,91,2,0,91,0
844,1,0,1,0,0,0,0,91,2,0,91,0
845,1,0,0,1,0,0,0,91,2,0,91,0
846,1,0,0,1,0,0,0,91,2,0,91,0
847,1,0,1,0,0,0,0,91,2,0,91,0
848,1,0,0,1,0,0,0,91,2,0,91,0
849,1,0,0,1,0,0,0,91,2,0,91,0
850,1,0,0,1,0,0,0,91,2,0,91,0
851,1,0,0,1,0,0,0,91,2,0,91,0
852,1,0,0,1,0,0,0,91,2,0,91,0
853,1,0,0,1,0,0,0,91,2,0,91,0
854,1,0,0,1,0,0,0,91,2,0,91,0
855,1,0,0,1,0,0,0,91,2,0,91,0
856,1,0,0,1,0,0,0,91,2,0,91,0
857,0,0,0,0,0,0,0,91,2,0,91,0
858,1,0,1,0,0,0,0,91,2,0,91,0
859,1,0,0,1,0,0,0,91,2,0,91,0
860,1,0,1,0,0,0,0,91,2,0,91,0
861,1,0,1,0,0,0,0,91,2,0,91,0
862,0,0,0,0,0,0,0,91,2,0,91,0
863,1,0,1,0,0,0,0,91,2,0,91,0
864,1,0,0,1,0,0,0,91,2,0,91,0
865,1,0,1,0,0,0,0,89,4,0,88,0
866,0,0,0,0,0,0,0,89,4,0,88,0
867,1,0,0,1,0,0,0,89,4,0,87,0
868,1,0,0,1,0,0,0,87,6,0,87,0
869,0,0,0,0,0,0,0,87,6,0,87,0
870,0,0,0,0,0,0,1,87,6,0,87,0
871,1,0,1,0,0,0,0,87,6,0,87,0
872,1,0,0,1,0,0,0,87,6,0,87,0
873,0,0,0,0,0,0,0,85,8,0,85,0
874,1,0,0,1,0,0,0,85,8,0,85,0
875,0,0,0,0,0,0,1,83,10,0,83,0
876,0,0,0,0,0,0,0,83,10,0,83,0
877,1,0,0,1,0,0,0,83,10,0,83,0
878,1,0,1,0,0,0,0,83,10,0,83,0
879,1,0,1,0,0,0,0,83,10,0,83,0
880,35,0,0,0,29,6,0,83,2,0,83,0
881,0,0,0,0,0,0,0,83,2,0,83,0
882,1,1,0,0,0,0,0,83,2,0,83,0
883,1,0,0,1,0,0,0,81,4,0,79,0
884,1,0,1,0,0,0,0,79,6,0,79,0
885,1,0,0,1,0,0,0,74,11,0,73,0
886,1,0,0,1,0,0,0,73,12,0,73,0
887,1,0,0,1,0,0,0,70,15,0,63,0
888,1,0,0,1,0,0,0,63,22,0,63,0
889,1,0,0,1,0,0,0,63,22,0,59,0
890,2,0,1,1,0,0,0,61,24,0,59,0
891,1,0,0,1,0,0,0,59,26,0,59,0
892,1,0,0,1,0,0,0,59,26,0,59,0
893,0,0,0,0,0,0,0,59,26,0,59,0
894,1,0,0,1,0,0,0,59,26,0,59,0
895,1,0,0,1,0,0,0,55,30,0,53,0
896,0,0,0,0,0,0,0,54,31,0,53,0
897,0,0,0,0,0,0,0,52,33,0,51,0
898,1,0,1,0,0,0,0,51,34,0,51,0
899,1,0,0,1,0,0,0,49,36,0,45,0
900,0,0,0,0,0,0,1,45,40,0,45,0
901,1,0,0,1,0,0,1,40,45,0,37,0
902,1,0,0,1,0,0,0,37,48,0,37,0
903,0,0,0,0,0,0,1,33,52,0,31,0
904,1,0,1,0,0,0,0,31,54,0,31,0
905,1,0,0,1,0,0,0,29,56,0,29,0
906,0,0,0,0,0,0,0,29,56,0,29,0
907,0,0,0,0,0,0,1,27,58,0,27,0
908,0,0,0,0,0,0,1,27,58,0,27,0
909,0,0,0,0,0,0,0,25,60,0,27,0
910,0,0,0,0,0,0,0,25,60,0,25,0
911,0,0,0,0,0,0,0,25,60,0,25,0
912,0,0,0,0,0,0,0,25,60,0,25,0
913,0,0,0,0,0,0,0,25,60,0,24,0
914,1,0,0,1,0,0,0,25,60,0,24,0
915,0,0,0,0,0,0,1,24,61,0,24,0
916,0,0,0,0,0,0,0,24,61,0,24,0
917,0,0,0,0,0,0,0,24,61,0,24,0
918,0,0,0,0,0,0,0,24,61,0,24,0
919,0,0,0,0,0,0,1,24,61,0,24,0
920,247,0,0,0,243,3,0,24,0,0,24,0
921,0,0,0,0,0,0,0,24,0,0,24,0
922,0,0,0,0,0,0,0,24,0,0,24,0
923,0,0,0,0,0,0,0,24,0,0,24,0
924,0,0,0,0,0,0,1,24,0,0,24,0
925,1,0,0,1,0,0,0,24,0,0,24,0
926,0,0,0,0,0,0,0,24,0,0,24,0
927,0,0,0,0,0,0,1,24,0,0,24,0
928,0,0,0,0,0,0,0,24,0,0,24,0
929,0,0,0,0,0,0,0,24,0,0,24,0
930,0,0,0,0,0,0,1,24,0,0,24,0
931,0,0,0,0,0,0,1,24,0,0,24,0
932,0,0,0,0,0,0,0,24,0,0,24,0
933,0,0,0,0,0,0,0,24,0,0,24,0
934,0,0,0,0,0,0,0,24,0,0,24,0
935,0,0,0,0,0,0,1,24,0,0,24,0
936,0,0,0,0,0,0,0,24,0,0,24,0
937,0,0,0,0,0,0,0,24,0,0,22,0
938,1,0,0,1,0,0,0,23,1,0,22,0
939,0,0,0,0,0,0,0,23,1,0,22,0
940,1,0,0,1,0,0,0,22,2,0,22,0
941,0,0,0,0,0,0,0,22,2,0,22,0
942,0,0,0,0,0,0,0,22,2,0,22,0
943,0,0,0,0,0,0,0,22,2,0,22,0
944,0,0,0,0,0,0,0,22,2,0,22,0
945,0,0,0,0,0,0,0,22,2,0,22,0
946,1,0,0,1,0,0,0,22,2,0,22,0
947,1,0,0,1,0,0,0,22,2,0,22,0
948,0,0,0,0,0,0,0,22,2,0,22,0
949,1,0,0,1,0,0,0,22,2,0,22,0
950,0,0,0,0,0,0,0,22,2,0,22,0
951,1,0,0,1,0,0,0,22,2,0,22,0
952,0,0,0,0,0,0,0,22,2,0,22,0
953,0,0,0,0,0,0,0,22,2,0,22,0
954,0,0,0,0,0,0,0,22,2,0,22,0
955,0,0,0,0,0,0,0,22,2,0,22,0
956,1,0,0,1,0,0,0,22,2,0,22,0
957,0,0,0,0,0,0,0,22,2,0,22,0
958,0,0,0,0,0,0,0,22,2,0,22,0
959,0,0,0,0,0,0,0,22,2,0,22,0
960,12,0,0,0,10,1,0,22,0,0,22,0
961,0,0,0,0,0,0,0,22,0,0,22,0
962,1,0,1,0,0,0,0,22,0,0,22,0
963,0,0,0,0,0,0,0,22,0,0,22,0
964,0,0,0,0,0,0,0,22,0,0,22,0
965,0,0,0,0,0,0,0,22,0,0,22,0
966,0,0,0,0,0,0,0,22,0,0,22,0
967,0,0,0,0,0,0,0,22,0,0,22,0
968,0,0,0,0,0,0,0,22,0,0,22,0
969,0,0,0,0,0,0,0,22,0,0,22,0
970,0,0,0,0,0,0,0,22,0,0,22,0
971,1,1,0,0,0,0,0,22,0,0,22,0
972,0,0,0,0,0,0,0,22,0,0,22,0
973,0,0,0,0,0,0,0,22,0,0,22,0
974,0,0,0,0,0,0,0,22,0,0,22,0
975,0,0,0,0,0,0,1,22,0,0,20,0
976,0,0,0,0,0,0,1,20,2,0,20,0
977,0,0,0,0,0,0,0,20,2,0,20,0
978,1,0,1,0,0,0,0,20,2,0,20,0
979,0,0,0,0,0,0,0,20,2,0,20,0
980,1,0,1,0,0,0,0,20,2,0,20,0
981,0,0,0,0,0,0,0,20,2,0,18,0
982,1,0,0,0,0,0,0,18,4,0,18,0
983,0,0,0,0,0,0,0,18,4,0,18,0
984,0,0,0,0,0,0,0,18,4,0,18,0
985,0,0,0,0,0,0,0,18,4,0,15,0
986,0,0,0,0,0,0,0,16,6,0,15,0
987,0,0,0,0,0,0,0,14,8,0,14,0
988,0,0,0,0,0,0,1,14,8,0,14,0
989,0,0,0,0,0,0,0,14,8,0,12,0
990,0,0,0,0,0,0,1,12,10,0,12,0
991,0,0,0,0,0,0,0,12,10,0,12,0
992,0,0,0,0,0,0,0,12,10,0,12,0
993,0,0,0,0,0,0,0,12,10,0,12,0
994,0,0,0,0,0,0,0,12,10,0,12,0
995,0,0,0,0,0,0,0,12,10,0,12,0
996,0,0,0,0,0,0,0,12,10,0,12,0
997,0,0,0,0,0,0,0,12,10,0,12,0
998,0,0,0,0,0,0,0,12,10,0,12,0
999,0,0,0,0,0,0,0,12,10,0,12,0
1000,60,0,0,0,58,2,0,12,0,0,12,0
1001,0,0,0,0,0,0,0,12,0,0,12,0
1002,0,0,0,0,0,0,0,12,0,0,12,0
1003,0,0,0,0,0,0,0,12,0,0,12,0
1004,0,0,0,0,0,0,0,12,0,0,12,0
1005,0,0,0,0,0,0,0,12,0,0,12,0
1006,0,0,0,0,0,0,0,12,0,0,12,0
1007,0,0,0,0,0,0,0,12,0,0,10,0
1008,0,0,0,0,0,0,1,11,1,0,10,0
1009,0,0,0,0,0,0,0,10,2,0,10,0
1010,0,0,0,0,0,0,0,10,2,0,10,0
1011,0,0,0,0,0,0,0,10,2,0,10,0
1012,0,0,0,0,0,0,0,10,2,0,10,0
1013,0,0,0,0,0,0,0,10,2,0,10,0
1014,0,0,0,0,0,0,0,10,2,0,10,0
1015,0,0,0,0,0,0,0,10,2,0,10,0
1016,0,0,0,0,0,0,0,10,2,0,10,0
1017,0,0,0,0,0,0,0,10,2,0,9,0
1018,0,0,0,0,0,0,0,10,2,0,9,0
1019,1,0,0,1,0,0,0,8,4,0,8,0
1020,0,0,0,0,0,0,0,8,4,0,8,0
1021,0,0,0,0,0,0,0,8,4,0,8,0
1022,0,0,0,0,0,0,1,8,4,0,8,0
1023,0,0,0,0,0,0,0,8,4,0,8,0
1024,0,0,0,0,0,0,0,8,4,0,8,0
1025,1,0,0,1,0,0,0,8,4,0,8,0
1026,0,0,0,0,0,0,0,8,4,0,8,0
1027,1,1,0,0,0,0,0,8,4,0,6,0
1028,0,0,0,0,0,0,0,8,4,0,6,0
1029,0,0,0,0,0,0,1,8,4,0,6,0
1030,0,0,0,0,0,0,0,8,4,0,6,0
1031,0,0,0,0,0,0,0,6,6,0,6,0
1032,0,0,0,0,0,0,0,6,6,0,6,0
1033,0,0,0,0,0,0,0,6,6,0,0,0
1034,0,0,0,0,0,0,0,4,8,0,0,0
1035,0,0,0,0,0,0,0,0,12,0,0,0
1036,0,0,0,0,0,0,1,0,12,0,0,0
1037,0,0,0,0,0,0,0,0,12,0,0,0
1038,0,0,0,0,0,0,0,0,12,0,0,0
1039,0,0,0,0,0,0,0,0,12,0,0,0
1040,59,0,0,0,58,1,0,0,0,0,0,0
1041,0,0,0,0,0,0,1,0,0,0,0,0
1042,0,0,0,0,0,0,0,0,0,0,0,0
1043,0,0,0,0,0,0,0,0,0,0,0,0
1044,0,0,0,0,0,0,0,0,0,0,0,0
1045,0,0,0,0,0,0,1,0,0,0,0,0
1046,0,0,0,0,0,0,0,0,0,0,0,0
1047,0,0,0,0,0,0,0,0,0,0,0,0
1048,0,0,0,0,0,0,0,0,0,0,0,0
1049,0,0,0,0,0,0,0,0,0,0,0,0
1050,0,0,0,0,0,0,0,0,0,0,0,0
1051,0,0,0,0,0,0,0,0,0,0,0,0
1052,0,0,0,0,0,0,0,0,0,0,0,0
1053,0,0,0,0,0,0,0,0,0,0,0,0
1054,0,0,0,0,0,0,0,0,0,0,0,0
1055,0,0,0,0,0,0,0,0,0,0,0,0
1056,0,0,0,0,0,0,0,0,0,0,0,0
1057,0,0,0,0,0,0,0,0,0,0,0,0
1058,1,1,0,0,0,0,0,0,0,0,0,0
1059,0,0,0,0,0,0,0,0,0,0,0,0
1060,0,0,0,0,0,0,0,0,0,0,0,0
1061,0,0,0,0,0,0,0,0,0,0,0,0
1062,0,0,0,0,0,0,1,0,0,0,0,0
